BlockNumber,Timestamp,TxHash,EventType,Layer2Name,Layer2Address,Depositor,Amount,AmountWTON
21978177,2025-03-05 13:03:35,0x1bb8714c6fe993ed813d729ea2946d1cfc46fdc0c11b894aefc0287ea751892f,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x780F80a79569Ee5c0fe061f3Bf10e4EfA912DFAA,500000000000000000000000000000,500.0000000000000000000000000
21993090,2025-03-07 15:03:47,0x5aba6f1e35c560324c8aaf452a7341d179ec838281d5df9f329b6f657d538b9a,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,207896180000000000000000000000000,207896.1800000000000000000000
21998428,2025-03-08 08:57:59,0x72a2ada4d658407b913a6a2cbed4a074bea340633533b2fb21b751b04fc05b97,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,207896180000000000000000000000000,207896.1800000000000000000000
22000334,2025-03-08 15:21:47,0x8f020118c3d95bcf8aab92fcba2f8c1e13fc1524fdc9c44d4c61080d2d79466b,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208057380000000000000000000000000,208057.3800000000000000000000
22002599,2025-03-08 22:56:11,0xc28978806a0c99f39bb846067913dbcd786952dd7f039fad33001708895aa7d9,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,9000000000000000000000000000,9.000000000000000000000000000
22002617,2025-03-08 22:59:59,0x336276ff2beda2593cb41fd26904d03e277deeaa801915cbad1d195fe31a39b4,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,9492757557266842190272272260244,9492.757557266842190272272260
22002624,2025-03-08 23:01:35,0xd09511fde4c0f8045bf89f0eb8d41739d88b0b1c908d54d8b20c5f6f768676aa,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,9501757557266842190272272260244,9501.757557266842190272272260
22002652,2025-03-08 23:07:11,0xde41c9da0f0e787cf376c2cd658d1043264de0adaa93e45e71575858631bd2f3,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,9501757557266842190272272260243,9501.757557266842190272272260
22008878,2025-03-09 20:00:59,0x182220e49765f1d91d1ce016b986816c121e5d374d691bc6ef68c19423fc1d20,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208057380000000000000000000000000,208057.3800000000000000000000
22008889,2025-03-09 20:03:11,0x49bd1450bc67d329ca872481bfc2caa793cf2fb678a43eaa56130135c53a98d9,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,8000000000000000000000000000000,8000.000000000000000000000000
22010841,2025-03-10 02:36:35,0xd5ff0f0cfac3de5b6fa7b08c9d760f622626d2a5a636e905c19f4ae93f7c862f,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xa35e8085cd9841511113c3Aef8A33DC16B6ABf29,3530000000000000000000000000,3.530000000000000000000000000
22012838,2025-03-10 09:17:35,0xf88b490c6fa9771de33544709112e507be0457b4643b0d9ef17a2a06a1976cfc,Deposited,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0xE2AC47332D8177945401AAeDe362Cc57149D652C,6598600000000000000000000000000,6598.600000000000000000000000
22014153,2025-03-10 13:42:11,0xd9208fd114e306bff1113409239555570b6ca41f6f75d5f7965eb7ba83b88d05,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x44BFc8355Fea67b2D4d599294e2a15b27fb7923D,500000000000000000000000000000,500.0000000000000000000000000
22022692,2025-03-11 18:19:47,0x4f68baf11cbe128d8d459aeaafbf772f2d0991af68bd713b0604ca9c5e1b9c6b,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x11feC2460eB9B8822FceE1ec54Df1408c4de5b87,2171130000000000000000000000000,2171.130000000000000000000000
22022850,2025-03-11 18:52:11,0x456e1fc4719c23b82c86ff56ef0a46d003f9f21fffa790d28c36990dcd6799c5,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x248D48e44Da385476072c9d65C043113a3839b91,30000000000000000000000000000000,30000.00000000000000000000000
22028598,2025-03-12 14:08:35,0x02bfb579a03809d00c90f89c7f44f74101b7eb518e9ed1195a82decb12923530,Withdrawal,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,130413260000000000000000000000000,130413.2600000000000000000000
22036225,2025-03-13 15:41:47,0x86b1e2fa5bbaceb20451a40501255f624c6130a5b2bd7d725df04a166be69dbb,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,200781100000000000000000000000000,200781.1000000000000000000000
22043207,2025-03-14 15:04:11,0xa35a690867f2c6a11de43138a9cf23ab360a250f97b212790eea561ea2457ffd,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208781100000000000000000000000000,208781.1000000000000000000000
22043772,2025-03-14 16:58:11,0x8ff6c250b79ea70ee8ba3e532aec8d2f108d827121cd6cc377ccb42448a6aaa3,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x0c4a118Cd6aAffA1dC3e18A86D1f3c1218a3451d,6000000000000000000000000000000,6000.000000000000000000000000
22052324,2025-03-15 21:37:11,0x924fad8dc6117f7c9db4d9cb759e7e7ad75b85e2ae818ff02783ef918f5b7a2c,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x43655562fb3802cbC323D4D4FD2D696f936A6f93,5275080000000000000000000000000,5275.080000000000000000000000
22060366,2025-03-17 00:33:23,0xa8ec2159f9406e653865d37ff73a6adc5265c85af609bc4adedcc57ece671b61,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xA399Fc9160D3F8931695fcBaa53aBB1C64947A6E,3540000000000000000000000000,3.540000000000000000000000000
22062302,2025-03-17 07:03:11,0x18b6f0fc6315bda6cf5ecc35e3c539c110982af43d0aa554563ea1440208a52f,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,209360540000000000000000000000000,209360.5400000000000000000000
22062307,2025-03-17 07:04:11,0x1d6174d4d4cf99a42287684fb8603de00f993132a0d57270bdd17f35737e0600,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,209360540000000000000000000000000,209360.5400000000000000000000
22073551,2025-03-18 20:46:23,0x9a558c408507d21f9c3b1b750670dece8a82b79436deee284aeb8a3a62b7cdc0,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3Fa901AD74c21A2048dD465199255d1aF218C306,2000000000000000000000000000000,2000.000000000000000000000000
22075020,2025-03-19 01:41:11,0x1448d8a67bef0bda050c31b485d5b1e92f4cbbf808a4abc29065f8fde2af18e1,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x77Acd09E9D478173669Cb4e68b294DB2cBBBb368,3590000000000000000000000000,3.590000000000000000000000000
22075021,2025-03-19 01:41:23,0x45b6559a8e5b020cb80bb63d633798c60fd2c5ad97defc839e857074eb43ccee,Unstaking,DSRV,0x2B67D8D4E61b68744885E243EfAF988f1Fc66E2D,0x77Acd09E9D478173669Cb4e68b294DB2cBBBb368,2820000000000000000000000000,2.820000000000000000000000000
22088097,2025-03-20 21:33:11,0xd9e6cf6855f5823ba6bf2355e442b14e55e1a466049e7782a18ca2ff5ced9e11,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x780F80a79569Ee5c0fe061f3Bf10e4EfA912DFAA,500000000000000000000000000000,500.0000000000000000000000000
22098158,2025-03-22 07:12:23,0x3f6ab99a6797f1b1d3a47423b44dd53f5517fc829976e4216df43bc25defacf0,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,9501757557266842190272272260243,9501.757557266842190272272260
22118496,2025-03-25 03:16:35,0xf09104dc489d5584991c58b4ddd0e3b21cf284d97eaf6e23bede230ceb68aa0e,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xb9209E770c95ddCbfE559Bc46f708EE343242f20,138870000000000000000000000000,138.8700000000000000000000000
22120911,2025-03-25 11:23:11,0x0b245d611121262d47d6ce2d008221887f807014c34fcc894afea519282d6d65,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xc3C6C3538EB6351b1a8aad9A7cBfd6E00eFD2429,5900000000000000000000000000000,5900.000000000000000000000000
22129668,2025-03-26 16:45:23,0x564ae673d87485f0c90143fd55531db9ffa0ed312dab3c2a5dfddc015be105c6,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,210858110000000000000000000000000,210858.1100000000000000000000
22143111,2025-03-28 13:45:59,0x3e398cde97429dfc47a785ac6b9a317c84760c62fa2ccba32c85e67544d45d5e,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x0c4a118Cd6aAffA1dC3e18A86D1f3c1218a3451d,6000000000000000000000000000000,6000.000000000000000000000000
22150561,2025-03-29 14:44:59,0x218dd4463493e3dcaba8e0ddbceece0d373273534737fa72d8c0ce7b284028c1,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x43655562fb3802cbC323D4D4FD2D696f936A6f93,5275080000000000000000000000000,5275.080000000000000000000000
22163450,2025-03-31 09:55:59,0xac7377862e67f9637ce35317076a6c69cb0fe64c64fb4624001c5a7bca5518f2,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,210858110000000000000000000000000,210858.1100000000000000000000
22185128,2025-04-03 10:32:11,0xecac5d59d0b198f5db0ef844e890ab21e0c28e46cfbbda5888600b4013eef5b1,Deposited,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,109993520000000000000000000000000,109993.5200000000000000000000
22186495,2025-04-03 15:07:35,0xafac13e30cc332d91e9c54ca21141aa10972256de5a74fe3d431bc2c0084ea22,Deposited,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0xA4Cb7fb1aBb9D6F7750BddeaD7B11F7a3eC4eD10,5000000000000000000000000000000,5000.000000000000000000000000
22188317,2025-04-03 21:14:59,0xd9908c6f2252becb1440071588c162a34c5b5991deed72b25020734f4e0a3516,Unstaking,Talken,0x36101b31e74c5E8f9a9cec378407Bbb776287761,0xCC2f386adcA481a00d614d5AA77A30984F264A07,104340000000000000000000000000,104.3400000000000000000000000
22208639,2025-04-06 17:20:23,0x259473f6f6925b3c9dcbc8271936bdbeb928fb435e658f41525a36681c1e2d52,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,10000000000000000000000000000000,10000.00000000000000000000000
22218834,2025-04-08 03:32:59,0xfc5ae6cea6cee836a02efcc2e82ceba93b7b16189c272397af1035c1a9351a24,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,11500000000000000000000000000000,11500.00000000000000000000000
22221809,2025-04-08 13:31:59,0xd623c290ea7e48c2f06916290d93ecb8de93912df4694f46f6db6aad60a7a404,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x248D48e44Da385476072c9d65C043113a3839b91,2580000000000000000000000000000,2580.000000000000000000000000
22222019,2025-04-08 14:14:11,0x6f0b0b60f475a5b73bb4bbce4cebaeb10b88875a7a2143bd419eae5cb51c9f19,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xc3C6C3538EB6351b1a8aad9A7cBfd6E00eFD2429,5900000000000000000000000000000,5900.000000000000000000000000
22222967,2025-04-08 17:24:11,0x1d577841f1e53c2c1dee468a5e9c5889b82654b4daa7137a565a7db87c1860f8,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x0c37eBe80c3096550CC976B2D5Afa4aE95E444B0,2770000000000000000000000000000,2770.000000000000000000000000
22226979,2025-04-09 06:50:35,0xfb23fadbfbd7ed75d7cd9f4d9f096e89c2802f789ff20e0c576a3b92d99b22e0,Deposited,Danal Fintech,0xf3CF23D896Ba09d8EcdcD4655d918f71925E3FE5,0xaE7758ba4157d0b6FD00c405169EE62678acc58A,110010000000000000000000000000,110.0100000000000000000000000
22258931,2025-04-13 17:43:23,0xf49ff421fdfbec29084a787b46382cf72487ba5dc3859b49761e3e4b11ffcd9b,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,120000000000000000000000000000000,120000.0000000000000000000000
22261246,2025-04-14 01:28:11,0x2722712d18c732b19483502e35a898edc0e5c0ecb3a713b3e147345e1f4bdc73,Unstaking,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,113709070000000000000000000000000,113709.0700000000000000000000
22301692,2025-04-19 16:55:11,0x95354ec00ff1f4d96b1afff36b18e5912457f8664ba96f71c8f998960e28dda5,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,10000000000000000000000000000000,10000.00000000000000000000000
22336721,2025-04-24 14:15:23,0x6db53b92c64d6946e40dc81297ff9372b22b6b85e3493cd42fd3d709296e2134,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,80000000000000000000000000000,80.00000000000000000000000000
22336727,2025-04-24 14:16:35,0xc196cfdea4de604d9df63bc0f4375b2af706b1f3ce4b2435e7749ed6f42cf842,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,79990000000000000000000000000,79.99000000000000000000000000
22336740,2025-04-24 14:19:11,0x7048d246e70a2cb77346452eaf857e6d0fa20cacf79473bb1bbd94c88991272a,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,79990000000000000000000000000,79.99000000000000000000000000
22337591,2025-04-24 17:09:59,0x14eadb6cb8c792fe72309ba1be2133ce4da70db8ba80bfbc469650e85e13e75e,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,30000000000000000000000000000,30.00000000000000000000000000
22346253,2025-04-25 22:11:35,0xfd70798efca8a1af63a099b33baa4714069ceb923a1d0e9d45016e45edd17a6f,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xbe1737365C1bB0b7F635daaA5FFc2f489c4E0123,40000000000000000000000000000000,40000.00000000000000000000000
22369283,2025-04-29 03:15:47,0x65dcc230ce6363a8a27f0942a212952c3551c32902ccb54cd73d886bdb368d4c,Withdrawal,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,113709070000000000000000000000000,113709.0700000000000000000000
22379736,2025-04-30 14:19:59,0x0fe300cd01cd87174c9543ca84db4483b2eec4f6f5a2d90b35c5d43619cd09bf,Deposited,staked,0x2c25A6be0e6f9017b5bf77879c487eed466F2194,0xfBd46D2AAC1b7f44A35FC3026876D9F4177FEb82,4000000000000000000000000000000,4000.000000000000000000000000
22379764,2025-04-30 14:25:47,0x3e3aab0d3352ff5fc8c19b35e5d4e7f5350140617031207617ffcb9f8051c019,Unstaking,staked,0x2c25A6be0e6f9017b5bf77879c487eed466F2194,0xfBd46D2AAC1b7f44A35FC3026876D9F4177FEb82,4250060000000000000000000000000,4250.060000000000000000000000
22380560,2025-04-30 17:06:11,0x7bd41790b4bd3744b26c97984d145e71c67b6b94611728018785b4a762427506,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3Fa901AD74c21A2048dD465199255d1aF218C306,2000000000000000000000000000000,2000.000000000000000000000000
22428858,2025-05-07 11:35:23,0x6808f2c1649b52aa62672599cd4dd9f50e6717bc23b0587ead542237267362fd,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x9310eF04596Ca7CAebb5b873170A7FFE977E51B1,2372000000000000000000000000000,2372.000000000000000000000000
22430560,2025-05-07 17:19:11,0xfcf92cc802e1a0a5c3722431eeab9d3cd9881720c13e18995308f942dd384284,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x244C3D85c394816615Bd9E023c95f91c8548c6c8,35900000000000000000000000000,35.90000000000000000000000000
22438053,2025-05-08 18:52:35,0x00339bed2625a6d667517a008142b1374b8407ff80f7f6784abda12c00dbfa84,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8c595DA827F4182bC0E3917BccA8e654DF8223E1,8000000000000000000000000000000,8000.000000000000000000000000
22440045,2025-05-09 01:39:11,0x848baabca849196acd196b40573bb08155f22cffc025dcc290b9d3c0f0380618,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xb9209E770c95ddCbfE559Bc46f708EE343242f20,500000000000000000000000000000,500.0000000000000000000000000
22440054,2025-05-09 01:40:59,0x5d79901e8b0db5e597405cec6d8222e1f7b7adc03aea87284b1207001a8a8586,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xb9209E770c95ddCbfE559Bc46f708EE343242f20,500000000000000000000000000000,500.0000000000000000000000000
22453104,2025-05-10 21:51:11,0x245782f543aa0acc752b064823474e03d5ea3183d1d9d120f4a5c7b1c0bfa2f9,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xbe1737365C1bB0b7F635daaA5FFc2f489c4E0123,40000000000000000000000000000000,40000.00000000000000000000000
22472852,2025-05-13 16:35:11,0xb2ee6e5661c327314c5b4afa6245c0b7546a60778ff884caecc1478c0f4774ab,Withdrawal,staked,0x2c25A6be0e6f9017b5bf77879c487eed466F2194,0xfBd46D2AAC1b7f44A35FC3026876D9F4177FEb82,4250060000000000000000000000000,4250.060000000000000000000000
22475069,2025-05-14 00:03:35,0x2305b191c2c3d9549f3aece3fc5ce94f6fca296426c252db196ebc53a2780940,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,3000000000000000000000000000000,3000.000000000000000000000000
22475093,2025-05-14 00:08:23,0x347a664cd8f6c7116597362f5fe71be3c28cd94235a03f8c68bc8f1a14054c3a,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,205239870000000000000000000000000,205239.8700000000000000000000
22475141,2025-05-14 00:18:11,0xe6bf8f228f3ef233a7666478a7066e15de6888d78624231fffe0a23c750f4fec,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208239870000000000000000000000000,208239.8700000000000000000000
22475220,2025-05-14 00:34:23,0x0c4eb4c94074b2b9bb90229b21c34671767cbe45a54cd802763a5f83fea25866,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208239870000000000000000000000000,208239.8700000000000000000000
22486207,2025-05-15 13:41:59,0x2a02929d393648d6aa1f9987582985681575c2c5787ca64e53f33c3b1ba710aa,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xc3C6C3538EB6351b1a8aad9A7cBfd6E00eFD2429,3941000000000000000000000000000,3941.000000000000000000000000
22486405,2025-05-15 14:21:59,0x762d139ac546b133addd6b009335adda323b49218ca6885a2f22cfd24556cd6e,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208239870000000000000000000000000,208239.8700000000000000000000
22486502,2025-05-15 14:41:47,0x12561ed636892d0f60298686e8af142faa123f7ee2a218bb15a000e82bd26156,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,10000000000000000000000000000,10.00000000000000000000000000
22486512,2025-05-15 14:43:47,0xf17d077387267bb6c8e014fa7f34afb16e3ea3727092b7373bb3a49f99cb90d8,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3bFda92Fa3bC0AB080Cac3775147B6318b1C5115,10000000000000000000000000,0.010000000000000000000000000
22486859,2025-05-15 15:53:35,0xb31245729c16d51d2868b0932dc5aa60f5f8df46aba883fcf2fecf0880c46603,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,30000000000000000000000000000,30.00000000000000000000000000
22486861,2025-05-15 15:53:59,0xfb98c634c885ed3bdc4e8e9d187877ce5b8efd4f17f187102db0404fed95861f,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,30000000000000000000000000000,30.00000000000000000000000000
22488465,2025-05-15 21:17:59,0xda73821f70ab22fc45d004b5a354338b6ceacd207b79f004f9d040ebbc531e39,Deposited,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,100000000000000000000000000000000,100000.0000000000000000000000
22514696,2025-05-19 13:41:47,0xa4668930c1bbc5cfe7ba7554662936d56ddc7c7d2b356a66c6f52ec5bfc475b3,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208842460000000000000000000000000,208842.4600000000000000000000
22545303,2025-05-23 20:34:59,0xad0671f4dc1e3281d7aec7b2633c999570adc23579fd7fc8d19eb7d9678ce581,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3bFda92Fa3bC0AB080Cac3775147B6318b1C5115,5942600000000000000000000000000,5942.600000000000000000000000
22554542,2025-05-25 03:39:47,0xfeb2fbf33ceea0d427c38af9a79ab95cfa0355d253a59ee6c606293b08668ff9,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x340C44089bc45F86060922d2d89eFee9e0CDF5c7,50000000000000000000000000000000,50000.00000000000000000000000
22573986,2025-05-27 21:01:35,0x9e10995fde20591377feb859ee86f68c24ecc4983bcca5b5b16e3c91fa5827b4,Unstaking,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,102668180000000000000000000000000,102668.1800000000000000000000
22592053,2025-05-30 09:43:47,0xf3d6c75dde21bb9fa3bf7b6c8b82c8dc39f716d78d08a5dc7bb1efb8b093e704,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3Fa901AD74c21A2048dD465199255d1aF218C306,2000000000000000000000000000000,2000.000000000000000000000000
22594122,2025-05-30 16:40:47,0xa9567f6bf8c6eb48c07762046894df26fbd3d2fbec34e384b1fe29dee04c4ca5,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x248D48e44Da385476072c9d65C043113a3839b91,5034220000000000000000000000000,5034.220000000000000000000000
22594876,2025-05-30 19:12:35,0xaca11b9a07bcb482fa2147242eac7365bbc70c5cf7ae7e7d0d7d979127a4bb49,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xc3C6C3538EB6351b1a8aad9A7cBfd6E00eFD2429,3941000000000000000000000000000,3941.000000000000000000000000
22608393,2025-06-01 16:34:35,0x6376408cc4148474d08f1aa7496edff308a6230fa67ecc719ba2504c6ccb49d5,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x9310eF04596Ca7CAebb5b873170A7FFE977E51B1,2372000000000000000000000000000,2372.000000000000000000000000
22608462,2025-06-01 16:48:23,0xb83202e689405730d019f22961c82e4e2bc3e82eaa9d78d705c41a00e202f749,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8aA1497d52624b75Cd24294aA1B2D5886493f896,208842460000000000000000000000000,208842.4600000000000000000000
22611392,2025-06-02 02:39:35,0xe254f44bdf0e0103a9b0d40410884482f0ef37070a9cfd83fa20d9728fad49a4,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x15368d3aC19FD14158b2c52D498e8008204cB342,8432490000000000000000000000000,8432.490000000000000000000000
22613882,2025-06-02 11:00:47,0x02f03887be655c23d3f545b400f339bb3a61a8305efcb7ece6a18008a1c86e9d,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8c595DA827F4182bC0E3917BccA8e654DF8223E1,8000000000000000000000000000000,8000.000000000000000000000000
22616489,2025-06-02 19:46:47,0x67e79af2a1e7d3459977acbbf1bef7c8bd61f755eeb78cd05b9dc28a686d1430,Unstaking,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x42adfaAE7DB56b294225DdCFEbEf48b337b34b23,162380000000000000000000000000,162.3800000000000000000000000
22617758,2025-06-03 00:03:59,0x2801702463aa8aaeb4f0a8e5f2793b68381ded3754f0145287d1b96e27283289,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xbe1737365C1bB0b7F635daaA5FFc2f489c4E0123,30000000000000000000000000000000,30000.00000000000000000000000
22622802,2025-06-03 17:00:23,0x3fec9ad6aff9f384ac707b8f745f0514c5f6037f119ae2769b51ff44b4cf99ee,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,11999000000000000000000000000000,11999.00000000000000000000000
22637465,2025-06-05 18:17:11,0x52d3a04d2a9140dc352c08f7e6873446d7282ebd83bfc6c28753c705567ac314,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3bFda92Fa3bC0AB080Cac3775147B6318b1C5115,3120000000000000000000000000,3.120000000000000000000000000
22637465,2025-06-05 18:17:11,0x52d3a04d2a9140dc352c08f7e6873446d7282ebd83bfc6c28753c705567ac314,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x3bFda92Fa3bC0AB080Cac3775147B6318b1C5115,10000000000000000000000000,0.010000000000000000000000000
